date;day;month;year;survey;length;ptot;X;Y;long;lat;surveyF;id_newF;log_length;yearF;jd;mo;jd_s;survey_name
5/11/1997;5;11;1997;1;120;1;323719.4125;7675754.616;55.3039;-21.0105;1;1;4.787491743;1997;309;11;1.478371341;1997-2000
29/5/2017;29;5;2017;3;80;0;323719.4125;7675754.616;55.3039;-21.0105;3;1;4.382026635;2017;149;5;-0.453134374;2017-2019
4/12/2017;4;12;2017;3;80;0;323719.4125;7675754.616;55.3039;-21.0105;3;1;4.382026635;2017;338;12;1.828456751;2017-2019
5/6/2018;5;6;2018;3;80;0;323719.4125;7675754.616;55.3039;-21.0105;3;1;4.382026635;2018;156;6;-0.368630999;2017-2019
23/5/2017;23;5;2017;3;80;1;359720.9072;7671934.549;55.64989892;-21.04810701;3;2;4.382026635;2017;143;5;-0.525565838;2017-2019
4/6/1999;4;6;1999;1;120;2;359720.9072;7671934.549;55.64989892;-21.04810701;1;2;4.787491743;1999;155;6;-0.380702909;1997-2000
9/6/2000;9;6;2000;1;120;1;359720.9072;7671934.549;55.64989892;-21.04810701;1;2;4.787491743;2000;161;6;-0.308271445;1997-2000
11/6/1998;11;6;1998;1;120;0;359720.9072;7671934.549;55.64989892;-21.04810701;1;2;4.787491743;1998;162;6;-0.296199534;1997-2000
12/5/2009;12;5;2009;2;120;2;345384;7651932;55.5101434;-21.22762658;2;3;4.787491743;2009;132;5;-0.658356856;2009-2010
26/5/2017;26;5;2017;3;80;0;345384;7651932;55.5101434;-21.22762658;3;3;4.382026635;2017;146;5;-0.489350106;2017-2019
13/6/2017;13;6;2017;3;80;4;345384;7651932;55.5101434;-21.22762658;3;3;4.382026635;2017;164;6;-0.272055713;2017-2019
10/6/2019;10;6;2019;3;80;0;345384;7651932;55.5101434;-21.22762658;3;3;4.382026635;2019;161;6;-0.308271445;2017-2019
5/6/2017;5;6;2017;3;80;0;330976.2766;7652401.903;55.3714;-21.2221;3;4;4.382026635;2017;156;6;-0.368630999;2017-2019
8/6/2018;8;6;2018;3;80;4;330976.2766;7652401.903;55.3714;-21.2221;3;4;4.382026635;2018;159;6;-0.332415267;2017-2019
7/5/2009;7;5;2009;2;60;1;330976.2766;7652401.903;55.3714;-21.2221;2;4;4.094344562;2009;127;5;-0.718716409;2009-2010
5/12/2017;5;12;2017;3;80;0;330976.2766;7652401.903;55.3714;-21.2221;3;4;4.382026635;2017;339;12;1.840528662;2017-2019
30/5/2017;30;5;2017;3;80;1;330976.2766;7652401.903;55.3714;-21.2221;3;4;4.382026635;2017;150;5;-0.441062463;2017-2019
18/11/1997;18;11;1997;1;120;1;330976.2766;7652401.903;55.3714;-21.2221;1;4;4.787491743;1997;322;11;1.63530618;1997-2000
4/11/1997;4;11;1997;1;120;1;329157.2604;7678745.498;55.3565;-20.984;1;5;4.787491743;1997;308;11;1.46629943;1997-2000
25/6/2009;25;6;2009;2;60;1;329157.2604;7678745.498;55.3565;-20.984;2;5;4.094344562;2009;176;6;-0.127192784;2009-2010
9/5/2009;9;5;2009;2;120;0;351839.9737;7658993.545;55.57295;-21.16438;2;6;4.787491743;2009;129;5;-0.694572588;2009-2010
15/6/2010;15;6;2010;2;120;0;351839.9737;7658993.545;55.57295;-21.16438;2;6;4.787491743;2010;166;6;-0.247911892;2009-2010
8/6/2018;8;6;2018;3;80;0;351839.9737;7658993.545;55.57295;-21.16438;3;6;4.382026635;2018;159;6;-0.332415267;2017-2019
19/11/2017;19;11;2017;3;80;0;351839.9737;7658993.545;55.57295;-21.16438;3;6;4.382026635;2017;323;11;1.647378091;2017-2019
25/5/2017;25;5;2017;3;80;0;351839.9737;7658993.545;55.57295;-21.16438;3;6;4.382026635;2017;145;5;-0.501422017;2017-2019
25/11/2017;25;11;2017;3;80;0;351141.6606;7645783.247;55.565072;-21.283646;3;7;4.382026635;2017;329;11;1.719809555;2017-2019
12/5/2009;12;5;2009;2;120;1;351141.6606;7645783.247;55.565072;-21.283646;2;7;4.787491743;2009;132;5;-0.658356856;2009-2010
11/1/1998;11;1;1998;1;135;0;351141.6606;7645783.247;55.565072;-21.283646;1;7;4.905274778;1998;11;1;-2.119058052;1997-2000
1/6/2017;1;6;2017;3;80;1;351141.6606;7645783.247;55.565072;-21.283646;3;7;4.382026635;2017;152;6;-0.416918642;2017-2019
14/6/2017;14;6;2017;3;80;1;351141.6606;7645783.247;55.565072;-21.283646;3;7;4.382026635;2017;165;6;-0.259983802;2017-2019
24/5/2018;24;5;2018;3;80;0;351141.6606;7645783.247;55.565072;-21.283646;3;7;4.382026635;2018;144;5;-0.513493927;2017-2019
26/12/1997;26;12;1997;1;120;0;349209;7648179;55.54665905;-21.26184676;1;8;4.787491743;1997;360;12;2.094038787;1997-2000
13/5/2009;13;5;2009;2;90;0;349209;7648179;55.54665905;-21.26184676;2;8;4.49980967;2009;133;5;-0.646284945;2009-2010
2/6/2017;2;6;2017;3;80;3;349209;7648179;55.54665905;-21.26184676;3;8;4.382026635;2017;153;6;-0.404846731;2017-2019
12/6/2017;12;6;2017;3;80;1;360412.2297;7637079.819;55.6537;-21.363;3;10;4.382026635;2017;163;6;-0.284127624;2017-2019
14/6/2019;14;6;2019;3;80;1;360412.2297;7637079.819;55.6537;-21.363;3;10;4.382026635;2019;165;6;-0.259983802;2017-2019
06/6/2019;6;6;2019;3;80;2;360412.2297;7637079.819;55.6537;-21.363;3;10;4.382026635;2019;157;6;-0.356559088;2017-2019
10/6/2017;10;6;2017;3;80;0;360412.2297;7637079.819;55.6537;-21.363;3;10;4.382026635;2017;161;6;-0.308271445;2017-2019
19/5/2009;19;5;2009;2;120;1;360412.2297;7637079.819;55.6537;-21.363;2;10;4.787491743;2009;139;5;-0.573853481;2009-2010
3/1/1998;3;1;1998;1;120;4;359093;7641285;55.641329;-21.32491325;1;11;4.787491743;1998;3;1;-2.215633338;1997-2000
21/5/2009;21;5;2009;2;120;1;359093;7641285;55.641329;-21.32491325;2;11;4.787491743;2009;141;5;-0.549709659;2009-2010
9/6/2017;9;6;2017;3;80;0;359093;7641285;55.641329;-21.32491325;3;11;4.382026635;2017;160;6;-0.320343356;2017-2019
17/6/2017;17;6;2017;3;80;0;359093;7641285;55.641329;-21.32491325;3;11;4.382026635;2017;168;6;-0.22376807;2017-2019
15/1/1998;15;1;1998;1;120;2;341911;7653431;55.47682594;-21.21378858;1;12;4.787491743;1998;15;1;-2.070770409;1997-2000
22/5/2009;22;5;2009;2;120;0;341911;7653431;55.47682594;-21.21378858;2;12;4.787491743;2009;142;5;-0.537637749;2009-2010
27/5/2017;27;5;2017;3;80;0;341911;7653431;55.47682594;-21.21378858;3;12;4.382026635;2017;147;5;-0.477278195;2017-2019
17/6/2017;17;6;2017;3;80;0;370322;7637861;55.74932;-21.35668266;3;13;4.382026635;2017;168;6;-0.22376807;2017-2019
29/3/1998;29;3;1998;1;120;0;370322;7637861;55.74932;-21.35668266;1;13;4.787491743;1998;88;3;-1.189520927;1997-2000
23/6/2010;23;6;2010;2;120;0;370322;7637861;55.74932;-21.35668266;2;13;4.787491743;2010;174;6;-0.151336606;2009-2010
29/5/2009;29;5;2009;2;120;1;354602.5893;7682005.127;55.601497;-20.9567416;2;14;4.787491743;2009;149;5;-0.453134374;2009-2010
1/12/2017;1;12;2017;3;80;0;354602.5893;7682005.127;55.601497;-20.9567416;3;14;4.382026635;2017;335;12;1.792241019;2017-2019
20/5/2017;20;5;2017;3;80;0;354602.5893;7682005.127;55.601497;-20.9567416;3;14;4.382026635;2017;140;5;-0.56178157;2017-2019
31/5/2018;31;5;2018;3;80;0;354602.5893;7682005.127;55.601497;-20.9567416;3;14;4.382026635;2018;151;5;-0.428990552;2017-2019
14/12/1997;14;12;1997;1;60;1;359368.5092;7686589.485;55.6477;-20.9157;1;15;4.094344562;1997;348;12;1.949175858;1997-2000
25/5/2010;25;5;2010;2;120;0;359368.5092;7686589.485;55.6477;-20.9157;2;15;4.787491743;2010;145;5;-0.501422017;2009-2010
29/5/2009;29;5;2009;2;120;0;359368.5092;7686589.485;55.6477;-20.9157;2;15;4.787491743;2009;149;5;-0.453134374;2009-2010
28/5/2017;28;5;2017;3;80;0;359368.5092;7686589.485;55.6477;-20.9157;3;15;4.382026635;2017;148;5;-0.465206284;2017-2019
24/8/1998;24;8;1998;1;100;1;360710.5874;7666549.136;55.65898585;-21.09682931;1;16;4.605170186;1998;236;8;0.597121858;1997-2000
23/7/2000;23;7;2000;1;130;3;360710.5874;7666549.136;55.65898585;-21.09682931;1;16;4.86753445;2000;205;7;0.222892626;1997-2000
2/6/2009;2;6;2009;2;120;1;360710.5874;7666549.136;55.65898585;-21.09682931;2;16;4.787491743;2009;153;6;-0.404846731;2009-2010
25/5/2017;25;5;2017;3;80;0;360710.5874;7666549.136;55.65898585;-21.09682931;3;16;4.382026635;2017;145;5;-0.501422017;2017-2019
14/12/1997;14;12;1997;1;60;3;360710.5874;7666549.136;55.65898585;-21.09682931;1;16;4.094344562;1997;348;12;1.949175858;1997-2000
10/6/2017;10;6;2017;3;80;0;375485.36;7655770.191;55.80042178;-21.19526591;3;17;4.382026635;2017;161;6;-0.308271445;2017-2019
18/6/2019;18;6;2019;3;80;1;375485.36;7655770.191;55.80042178;-21.19526591;3;17;4.382026635;2019;169;6;-0.211696159;2017-2019
20/11/2017;20;11;2017;3;80;0;375485.36;7655770.191;55.80042178;-21.19526591;3;17;4.382026635;2017;324;11;1.659450001;2017-2019
22/6/2000;22;6;2000;1;120;1;363344;7669149;55.68454076;-21.07354285;1;19;4.787491743;2000;174;6;-0.151336606;1997-2000
25/8/1998;25;8;1998;1;105;2;363344;7669149;55.68454076;-21.07354285;1;19;4.65396035;1998;237;8;0.609193769;1997-2000
3/2/1998;3;2;1998;1;90;0;363344;7669149;55.68454076;-21.07354285;1;19;4.49980967;1998;34;2;-1.841404106;1997-2000
8/6/2009;8;6;2009;2;120;1;363344;7669149;55.68454076;-21.07354285;2;19;4.787491743;2009;159;6;-0.332415267;2009-2010
2/6/2017;2;6;2017;3;80;0;363344;7669149;55.68454076;-21.07354285;3;19;4.382026635;2017;153;6;-0.404846731;2017-2019
28/3/1998;28;3;1998;1;90;0;336977.7402;7665947.858;55.4305;-21.1003;1;20;4.49980967;1998;87;3;-1.201592838;1997-2000
15/6/2009;15;6;2009;2;165;1;336977.7402;7665947.858;55.4305;-21.1003;2;20;5.105945474;2009;166;6;-0.247911892;2009-2010
24/11/2017;24;11;2017;3;80;0;336977.7402;7665947.858;55.4305;-21.1003;3;20;4.382026635;2017;328;11;1.707737644;2017-2019
26/5/2017;26;5;2017;3;80;1;336977.7402;7665947.858;55.4305;-21.1003;3;20;4.382026635;2017;146;5;-0.489350106;2017-2019
21/11/1997;21;11;1997;1;120;1;326663;7661328;55.33075866;-21.14107702;1;21;4.787491743;1997;325;11;1.671521912;1997-2000
30/5/2018;30;5;2018;3;80;0;326663;7661328;55.33075866;-21.14107702;3;21;4.382026635;2018;150;5;-0.441062463;2017-2019
09/6/2019;9;6;2019;3;80;0;326663;7661328;55.33075866;-21.14107702;3;21;4.382026635;2019;160;6;-0.320343356;2017-2019
16/6/2009;16;6;2009;2;120;1;326663;7661328;55.33075866;-21.14107702;2;21;4.787491743;2009;167;6;-0.235839981;2009-2010
25/11/2017;25;11;2017;3;80;0;326663;7661328;55.33075866;-21.14107702;3;21;4.382026635;2017;329;11;1.719809555;2017-2019
17/5/2017;17;5;2017;3;80;1;326663;7661328;55.33075866;-21.14107702;3;21;4.382026635;2017;137;5;-0.597997302;2017-2019
18/7/2000;18;7;2000;1;130;1;326663;7661328;55.33075866;-21.14107702;1;21;4.86753445;2000;200;7;0.162533073;1997-2000
9/12/1997;9;12;1997;1;120;1;328087;7682376;55.34656801;-20.95111003;1;22;4.787491743;1997;343;12;1.888816305;1997-2000
6/7/2000;6;7;2000;1;130;2;328087;7682376;55.34656801;-20.95111003;1;22;4.86753445;2000;188;7;0.017670144;1997-2000
26/6/2009;26;6;2009;2;150;0;328087;7682376;55.34656801;-20.95111003;2;22;5.010635294;2009;177;6;-0.115120874;2009-2010
29/5/2017;29;5;2017;3;80;0;328087;7682376;55.34656801;-20.95111003;3;22;4.382026635;2017;149;5;-0.453134374;2017-2019
6/6/2017;6;6;2017;3;80;1;328087;7682376;55.34656801;-20.95111003;3;22;4.382026635;2017;157;6;-0.356559088;2017-2019
15/5/2018;15;5;2018;3;80;1;358799.2609;7675950.13;55.64135938;-21.0117633;3;23;4.382026635;2018;135;5;-0.622141124;2017-2019
3/7/2009;3;7;2009;2;75;0;358799.2609;7675950.13;55.64135938;-21.0117633;2;23;4.317488114;2009;184;7;-0.030617499;2009-2010
24/5/2017;24;5;2017;3;80;1;358799.2609;7675950.13;55.64135938;-21.0117633;3;23;4.382026635;2017;144;5;-0.513493927;2017-2019
12/12/2017;12;12;2017;3;80;2;358799.2609;7675950.13;55.64135938;-21.0117633;3;23;4.382026635;2017;346;12;1.925032037;2017-2019
3/7/2009;3;7;2009;2;90;2;359589;7675616;55.6489295;-21.01484204;2;24;4.49980967;2009;184;7;-0.030617499;2009-2010
1/6/2017;1;6;2017;3;80;2;359589;7675616;55.6489295;-21.01484204;3;24;4.382026635;2017;152;6;-0.416918642;2017-2019
23/10/1997;23;10;1997;1;120;1;333003.9376;7688151.126;55.3944;-20.8994;1;25;4.787491743;1997;296;10;1.321436501;1997-2000
26/11/2017;26;11;2017;3;80;0;333003.9376;7688151.126;55.3944;-20.8994;3;25;4.382026635;2017;330;11;1.731881466;2017-2019
11/6/2018;11;6;2018;3;80;0;333003.9376;7688151.126;55.3944;-20.8994;3;25;4.382026635;2018;162;6;-0.296199534;2017-2019
26/5/2019;26;5;2019;3;80;0;333003.9376;7688151.126;55.3944;-20.8994;3;25;4.382026635;2019;146;5;-0.489350106;2017-2019
25/5/2017;25;5;2017;3;80;2;333003.9376;7688151.126;55.3944;-20.8994;3;25;4.382026635;2017;145;5;-0.501422017;2017-2019
15/6/2017;15;6;2017;3;80;1;358450.5651;7669769.348;55.6374972;-21.06756774;3;26;4.382026635;2017;166;6;-0.247911892;2017-2019
28/11/2017;28;11;2017;3;80;0;358450.5651;7669769.348;55.6374972;-21.06756774;3;26;4.382026635;2017;332;11;1.756025287;2017-2019
12/6/2018;12;6;2018;3;80;2;358450.5651;7669769.348;55.6374972;-21.06756774;3;26;4.382026635;2018;163;6;-0.284127624;2017-2019
23/5/2017;23;5;2017;3;80;0;358450.5651;7669769.348;55.6374972;-21.06756774;3;26;4.382026635;2017;143;5;-0.525565838;2017-2019
16/11/2017;16;11;2017;3;80;0;368733;7668288;55.73634014;-21.08171459;3;27;4.382026635;2017;320;11;1.611162358;2017-2019
26/5/2017;26;5;2017;3;80;1;368733;7668288;55.73634014;-21.08171459;3;27;4.382026635;2017;146;5;-0.489350106;2017-2019
18/5/2018;18;5;2018;3;80;0;368733;7668288;55.73634014;-21.08171459;3;27;4.382026635;2018;138;5;-0.585925392;2017-2019
11/6/2009;11;6;2009;2;120;1;368733;7668288;55.73634014;-21.08171459;2;27;4.787491743;2009;162;6;-0.296199534;2009-2010
06/6/2019;6;6;2019;3;80;0;368733;7668288;55.73634014;-21.08171459;3;27;4.382026635;2019;157;6;-0.356559088;2017-2019
11/6/2009;11;6;2009;2;120;1;369791;7664985;55.74627284;-21.11162735;2;28;4.787491743;2009;162;6;-0.296199534;2009-2010
24/5/2017;24;5;2017;3;80;0;369791;7664985;55.74627284;-21.11162735;3;28;4.382026635;2017;144;5;-0.513493927;2017-2019
24/6/2018;24;6;2018;3;80;0;343753.2092;7671090.1;55.49618088;-21.05444415;3;29;4.382026635;2018;175;6;-0.139264695;2017-2019
25/5/2017;25;5;2017;3;80;1;343753.2092;7671090.1;55.49618088;-21.05444415;3;29;4.382026635;2017;145;5;-0.501422017;2017-2019
11/6/2017;11;6;2017;3;80;0;343753.2092;7671090.1;55.49618088;-21.05444415;3;29;4.382026635;2017;162;6;-0.296199534;2017-2019
28/11/2017;28;11;2017;3;80;0;343753.2092;7671090.1;55.49618088;-21.05444415;3;29;4.382026635;2017;332;11;1.756025287;2017-2019
31/5/2017;31;5;2017;3;80;0;347711.3638;7672971.484;55.53443348;-21.03778322;3;30;4.382026635;2017;151;5;-0.428990552;2017-2019
19/11/2017;19;11;2017;3;80;0;348119;7656076;55.53685977;-21.19042663;3;31;4.382026635;2017;323;11;1.647378091;2017-2019
26/5/2017;26;5;2017;3;80;2;348119;7656076;55.53685977;-21.19042663;3;31;4.382026635;2017;146;5;-0.489350106;2017-2019
8/6/2018;8;6;2018;3;80;0;348119;7656076;55.53685977;-21.19042663;3;31;4.382026635;2018;159;6;-0.332415267;2017-2019
28/6/2009;28;6;2009;2;120;0;348119;7656076;55.53685977;-21.19042663;2;31;4.787491743;2009;179;6;-0.090977052;2009-2010
15/12/2017;15;12;2017;3;80;0;364508;7664582;55.69538303;-21.1148839;3;32;4.382026635;2017;349;12;1.961247769;2017-2019
1/6/2017;1;6;2017;3;80;1;364508;7664582;55.69538303;-21.1148839;3;32;4.382026635;2017;152;6;-0.416918642;2017-2019
30/6/2009;30;6;2009;2;120;1;364508;7664582;55.69538303;-21.1148839;2;32;4.787491743;2009;181;6;-0.066833231;2009-2010
16/6/2018;16;6;2018;3;80;0;364508;7664582;55.69538303;-21.1148839;3;32;4.382026635;2018;167;6;-0.235839981;2017-2019
9/6/2018;9;6;2018;3;80;0;375879.4745;7658227.263;55.80439656;-21.17309692;3;33;4.382026635;2018;160;6;-0.320343356;2017-2019
4/6/2017;4;6;2017;3;80;0;375879.4745;7658227.263;55.80439656;-21.17309692;3;33;4.382026635;2017;155;6;-0.380702909;2017-2019
20/11/2017;20;11;2017;3;80;0;375879.4745;7658227.263;55.80439656;-21.17309692;3;33;4.382026635;2017;324;11;1.659450001;2017-2019
27/8/1998;27;8;1998;1;60;0;333160;7645310;55.39173929;-21.28635434;1;34;4.094344562;1998;239;8;0.633337591;1997-2000
24/11/2017;24;11;2017;3;80;0;333160;7645310;55.39173929;-21.28635434;3;34;4.382026635;2017;328;11;1.707737644;2017-2019
24/5/2017;24;5;2017;3;80;0;333160;7645310;55.39173929;-21.28635434;3;34;4.382026635;2017;144;5;-0.513493927;2017-2019
20/5/2018;20;5;2018;3;80;0;333160;7645310;55.39173929;-21.28635434;3;34;4.382026635;2018;140;5;-0.56178157;2017-2019
6/12/2017;6;12;2017;3;80;0;354362.6202;7642689.308;55.595848;-21.311854;3;35;4.382026635;2017;340;12;1.852600573;2017-2019
10/6/2017;10;6;2017;3;80;0;354362.6202;7642689.308;55.595848;-21.311854;3;35;4.382026635;2017;161;6;-0.308271445;2017-2019
31/5/2018;31;5;2018;3;80;0;354362.6202;7642689.308;55.595848;-21.311854;3;35;4.382026635;2018;151;5;-0.428990552;2017-2019
2/1/1998;2;1;1998;1;60;1;354362.6202;7642689.308;55.595848;-21.311854;1;35;4.094344562;1998;2;1;-2.227705249;1997-2000
21/5/2017;21;5;2017;3;80;1;325723;7670292;55.32261913;-21.06002785;3;36;4.382026635;2017;141;5;-0.549709659;2017-2019
28/11/1997;28;11;1997;1;120;0;325723;7670292;55.32261913;-21.06002785;1;36;4.787491743;1997;332;11;1.756025287;1997-2000
26/4/2010;26;4;2010;2;120;0;325723;7670292;55.32261913;-21.06002785;2;36;4.787491743;2010;116;4;-0.851507427;2009-2010
30/5/2018;30;5;2018;3;80;1;325723;7670292;55.32261913;-21.06002785;3;36;4.382026635;2018;150;5;-0.441062463;2017-2019
22/11/2017;22;11;2017;3;80;0;325723;7670292;55.32261913;-21.06002785;3;36;4.382026635;2017;326;11;1.683593823;2017-2019
11/11/1997;11;11;1997;1;120;0;327590.7243;7678397.17;55.3414;-20.987;1;37;4.787491743;1997;315;11;1.550802805;1997-2000
29/5/2017;29;5;2017;3;80;1;327590.7243;7678397.17;55.3414;-20.987;3;37;4.382026635;2017;149;5;-0.453134374;2017-2019
6/6/2017;6;6;2017;3;80;0;327590.7243;7678397.17;55.3414;-20.987;3;37;4.382026635;2017;157;6;-0.356559088;2017-2019
21/5/2010;21;5;2010;2;120;1;327590.7243;7678397.17;55.3414;-20.987;2;37;4.787491743;2010;141;5;-0.549709659;2009-2010
8/12/2017;8;12;2017;3;80;0;332423;7676996;55.38773714;-21.00010175;3;39;4.382026635;2017;342;12;1.876744394;2017-2019
26/5/2017;26;5;2017;3;80;1;332423;7676996;55.38773714;-21.00010175;3;39;4.382026635;2017;146;5;-0.489350106;2017-2019
10/6/2017;10;6;2017;3;80;0;332423;7676996;55.38773714;-21.00010175;3;39;4.382026635;2017;161;6;-0.308271445;2017-2019
25/5/2010;25;5;2010;2;120;1;332423;7676996;55.38773714;-21.00010175;2;39;4.787491743;2010;145;5;-0.501422017;2009-2010
22/6/2010;22;6;2010;2;120;1;334634;7652871;55.40667844;-21.21819949;2;40;4.787491743;2010;173;6;-0.163408517;2009-2010
3/6/2017;3;6;2017;3;80;5;334634;7652871;55.40667844;-21.21819949;3;40;4.382026635;2017;154;6;-0.39277482;2017-2019
15/6/2019;15;6;2019;3;80;0;334634;7652871;55.40667844;-21.21819949;3;40;4.382026635;2019;166;6;-0.247911892;2017-2019
16/1/1998;16;1;1998;1;135;2;337976;7651216;55.43871256;-21.23344832;1;41;4.905274778;1998;16;1;-2.058698499;1997-2000
8/6/2010;8;6;2010;2;120;2;337976;7651216;55.43871256;-21.23344832;2;41;4.787491743;2010;159;6;-0.332415267;2009-2010
2/6/2017;2;6;2017;3;80;0;337976;7651216;55.43871256;-21.23344832;3;41;4.382026635;2017;153;6;-0.404846731;2017-2019
10/6/2017;10;6;2017;3;80;0;337976;7651216;55.43871256;-21.23344832;3;41;4.382026635;2017;161;6;-0.308271445;2017-2019
31/5/2017;31;5;2017;3;80;0;338659.7842;7668226.67;55.44690338;-21.07986637;3;42;4.382026635;2017;151;5;-0.428990552;2017-2019
21/11/2017;21;11;2017;3;80;0;338659.7842;7668226.67;55.44690338;-21.07986637;3;42;4.382026635;2017;325;11;1.671521912;2017-2019
18/6/2019;18;6;2019;3;80;0;338659.7842;7668226.67;55.44690338;-21.07986637;3;42;4.382026635;2019;169;6;-0.211696159;2017-2019
30/5/2010;30;5;2010;2;70;0;338659.7842;7668226.67;55.44690338;-21.07986637;2;42;4.248495242;2010;150;5;-0.441062463;2009-2010
11/8/1998;11;8;1998;1;45;0;338628;7679690;55.44767025;-20.97632352;1;43;3.80666249;1998;223;8;0.440187019;1997-2000
2/6/2010;2;6;2010;2;120;0;338631.068;7679692.634;55.4477;-20.9763;2;43;4.787491743;2010;153;6;-0.404846731;2009-2010
22/12/2017;22;12;2017;3;80;0;338628;7679690;55.44767025;-20.97632352;3;43;4.382026635;2017;356;12;2.045751144;2017-2019
7/6/2017;7;6;2017;3;80;0;338628;7679690;55.44767025;-20.97632352;3;43;4.382026635;2017;158;6;-0.344487177;2017-2019
8/4/2000;8;4;2000;1;120;1;338628;7679690;55.44767025;-20.97632352;1;43;4.787491743;2000;99;4;-1.056729909;1997-2000
16/11/1997;16;11;1997;1;120;0;338631.068;7679692.634;55.4477;-20.9763;1;43;4.787491743;1997;320;11;1.611162358;1997-2000
2/6/2017;2;6;2017;3;80;1;342809.0221;7652945.123;55.48543123;-21.21825496;3;44;4.382026635;2017;153;6;-0.404846731;2017-2019
30/12/1997;30;12;1997;1;60;0;342809.0221;7652945.123;55.48543123;-21.21825496;1;44;4.094344562;1997;364;12;2.14232643;1997-2000
18/6/2010;18;6;2010;2;120;1;342809.0221;7652945.123;55.48543123;-21.21825496;2;44;4.787491743;2010;169;6;-0.211696159;2009-2010
27/12/1999;27;12;1999;1;120;2;344269.5229;7684433.182;55.50235156;-20.933966;1;45;4.787491743;1999;361;12;2.106110698;1997-2000
4/6/2017;4;6;2017;3;80;1;344269.5229;7684433.182;55.50235156;-20.933966;3;45;4.382026635;2017;155;6;-0.380702909;2017-2019
27/12/1997;27;12;1997;1;240;2;344269.5229;7684433.182;55.50235156;-20.933966;1;45;5.480638923;1997;361;12;2.106110698;1997-2000
11/5/2010;11;5;2010;2;120;1;344269.5229;7684433.182;55.50235156;-20.933966;2;45;4.787491743;2010;131;5;-0.670428767;2009-2010
06/6/2019;6;6;2019;3;80;0;344269.5229;7684433.182;55.50235156;-20.933966;3;45;4.382026635;2019;157;6;-0.356559088;2017-2019
17/5/2010;17;5;2010;2;120;1;334072.5329;7689501.422;55.4048;-20.8873;2;46;4.787491743;2010;137;5;-0.597997302;2009-2010
18/12/1997;18;12;1997;1;120;0;334072.5329;7689501.422;55.4048;-20.8873;1;46;4.787491743;1997;352;12;1.997463501;1997-2000
13/6/2017;13;6;2017;3;80;1;349553;7642734;55.54949145;-21.31105692;3;48;4.382026635;2017;164;6;-0.272055713;2017-2019
4/1/1997;4;1;1997;1;120;0;349553;7642734;55.54949145;-21.31105692;1;48;4.787491743;1997;4;1;-2.203561427;1997-2000
30/4/2010;30;4;2010;2;120;1;349553;7642734;55.54949145;-21.31105692;2;48;4.787491743;2010;120;4;-0.803219784;2009-2010
25/5/2017;25;5;2017;3;80;0;349553;7642734;55.54949145;-21.31105692;3;48;4.382026635;2017;145;5;-0.501422017;2017-2019
29/11/2017;29;11;2017;3;80;0;359651.3664;7642077.853;55.64677746;-21.317795;3;49;4.382026635;2017;333;11;1.768097198;2017-2019
18/1/1998;18;1;1998;1;90;0;359651.3664;7642077.853;55.64677746;-21.317795;1;49;4.49980967;1998;18;1;-2.034554677;1997-2000
27/10/1998;27;10;1998;1;120;2;359651.3664;7642077.853;55.64677746;-21.317795;1;49;4.787491743;1998;300;10;1.369724144;1997-2000
27/4/2010;27;4;2010;2;120;1;359651.3664;7642077.853;55.64677746;-21.317795;2;49;4.787491743;2010;117;4;-0.839435517;2009-2010
27/5/2017;27;5;2017;3;80;3;359651.3664;7642077.853;55.64677746;-21.317795;3;49;4.382026635;2017;147;5;-0.477278195;2017-2019
8/6/2018;8;6;2018;3;80;0;359651.3664;7642077.853;55.64677746;-21.317795;3;49;4.382026635;2018;159;6;-0.332415267;2017-2019
17/11/2017;17;11;2017;3;80;0;361958;7683918;55.67238261;-20.9400276;3;50;4.382026635;2017;321;11;1.623234269;2017-2019
25/5/2010;25;5;2010;2;60;1;361958;7683918;55.67238261;-20.9400276;2;50;4.094344562;2010;145;5;-0.501422017;2009-2010
8/11/2000;8;11;2000;1;120;0;361958;7683918;55.67238261;-20.9400276;1;50;4.787491743;2000;313;11;1.526658983;1997-2000
30/5/2017;30;5;2017;3;80;0;361958;7683918;55.67238261;-20.9400276;3;50;4.382026635;2017;150;5;-0.441062463;2017-2019
15/5/2018;15;5;2018;3;80;0;361958;7683918;55.67238261;-20.9400276;3;50;4.382026635;2018;135;5;-0.622141124;2017-2019
7/1/1998;7;1;1998;1;120;2;376193;7653020;55.80703852;-21.22015791;1;51;4.787491743;1998;7;1;-2.167345695;1997-2000
1/1/1998;1;1;1998;1;120;0;376193;7653020;55.80703852;-21.22015791;1;51;4.787491743;1998;1;1;-2.239777159;1997-2000
1/6/2017;1;6;2017;3;80;1;376193;7653020;55.80703852;-21.22015791;3;51;4.382026635;2017;152;6;-0.416918642;2017-2019
8/10/1999;8;10;1999;1;120;1;376193;7653020;55.80703852;-21.22015791;1;51;4.787491743;1999;281;10;1.140357841;1997-2000
3/5/2010;3;5;2010;2;120;1;376193;7653020;55.80703852;-21.22015791;2;51;4.787491743;2010;123;5;-0.767004052;2009-2010
27/11/2017;27;11;2017;3;80;0;376193;7653020;55.80703852;-21.22015791;3;51;4.382026635;2017;331;11;1.743953376;2017-2019
9/6/2018;9;6;2018;3;80;1;376193;7653020;55.80703852;-21.22015791;3;51;4.382026635;2018;160;6;-0.320343356;2017-2019
