X;Y;REGION
375976.1;7649978.5;2
375972.5;7649962.5;2
375979.4;7649943;2
375979.7;7649918.5;2
375981.2;7649901.7;2
375984.6;7649887.5;2
375983;7649867.5;2
375983.6;7649856.1;2
375984.3;7649852.2;2
375987.5;7649851.6;2
375992.3;7649849.4;2
375991;7649842.6;2
375991.6;7649837;2
375994.3;7649835.1;2
375994.2;7649830.4;2
375990.7;7649821.2;2
375988.5;7649815.4;2
375986.9;7649805.7;2
375984.6;7649801.3;2
375986.7;7649796.2;2
375985.5;7649788.4;2
375984;7649778.3;2
375984.6;7649769.9;2
375984.5;7649763.9;2
375983;7649751.5;2
375982.7;7649741.4;2
375980.9;7649733.1;2
375980;7649729;2
375978.8;7649723.7;2
375978.2;7649714.6;2
375976.3;7649702.4;2
375966.8;7649664.5;2
375968;7649662;2
375970.5;7649654.7;2
375977.4;7649655.1;2
375985;7649651.8;2
375981.2;7649646.2;2
375980.8;7649642.9;2
375981.2;7649634.3;2
375971.4;7649629.6;2
375969.3;7649624.4;2
375973.3;7649623;2
375972.4;7649615.6;2
375972.2;7649611.9;2
375966.7;7649607;2
375966.2;7649596.5;2
375968.2;7649589.6;2
375972.4;7649587.2;2
375970;7649582.7;2
375963.9;7649576.6;2
375962.3;7649561.4;2
375963.2;7649547.2;2
375970.5;7649546.2;2
375972.1;7649540.8;2
375968.1;7649537.8;2
375951.3;7649530.7;2
375945.6;7649520.7;2
375936.6;7649496.9;2
375935.7;7649491.5;2
375934.5;7649484.2;2
375934.2;7649474.9;2
375932.2;7649469.7;2
375932.1;7649463.7;2
375924.2;7649458.9;2
375921.6;7649450.6;2
375922.9;7649434.9;2
375920.7;7649423.6;2
375920;7649413.5;2
375914;7649393.4;2
375907.6;7649377.2;2
375900.6;7649362.1;2
375902.3;7649353.2;2
375899.7;7649344.8;2
375895.2;7649338.3;2
375895.7;7649328;2
375894.9;7649325.2;2
375886.8;7649316.8;2
375879.7;7649306.7;2
375873.6;7649292.5;2
375862.4;7649282.6;2
375846.8;7649260.6;2
375843.5;7649247.2;2
375838.1;7649238.8;2
375829.4;7649231.6;2
375820.1;7649216.6;2
375816.4;7649199.8;2
375810.8;7649182.6;2
375803.8;7649165.3;2
375801.6;7649156.6;2
375797.8;7649146.8;2
375794.8;7649133.7;2
375795.1;7649121.5;2
375796;7649114.4;2
375797.7;7649100.3;2
375800.7;7649080.4;2
375798.9;7649077.2;2
375798.7;7649065.9;2
375802.9;7649060.9;2
375812.6;7649062.6;2
375826.7;7649059.8;2
375837.1;7649049.7;2
375841.9;7649031.1;2
375837.7;7649018.9;2
375825.4;7649014.6;2
375830.6;7648990.5;2
375827.6;7648973.7;2
375800.7;7648980.1;2
375777.2;7648987.7;2
375760.4;7648989.3;2
375752.5;7648990.2;2
375741.8;7648975.5;2
375739.9;7648950.4;2
375739.9;7648936.4;2
375739.2;7648932.5;2
375738.3;7648927;2
375736;7648918.6;2
375730.9;7648911.8;2
375726;7648908.4;2
375727.3;7648899.1;2
375732.1;7648897;2
375731.9;7648892.2;2
375728;7648886.6;2
375717.6;7648874.2;2
375708;7648870.2;2
375707;7648859.9;2
375695.3;7648847;2
375693.5;7648844.9;2
375694.3;7648833.1;2
375689.4;7648827.5;2
375690.5;7648821.1;2
375687.4;7648811.9;2
375686.5;7648803.2;2
375681.8;7648789.9;2
375679.2;7648766.9;2
375677.2;7648761.1;2
375674.7;7648748.8;2
375671.1;7648735.1;2
375665.4;7648715.4;2
375661.9;7648696.2;2
375663.4;7648686.5;2
375662;7648676.4;2
375654;7648663.9;2
375648.5;7648655.8;2
375646.5;7648647.1;2
375647.6;7648627.8;2
375642.5;7648608.7;2
375638.1;7648595.8;2
375641.1;7648578.2;2
375644;7648569;2
375643.1;7648560.5;2
375643.3;7648551.2;2
375643.9;7648546.6;2
375646;7648542.9;2
375646.8;7648537.4;2
375649.5;7648530.7;2
375650.6;7648527.2;2
375653.8;7648519.4;2
375656.6;7648513.5;2
375660.1;7648508.9;2
375666.2;7648486.8;2
375665.4;7648475.4;2
375661.6;7648470.2;2
375666.6;7648459.5;2
375670.9;7648452.4;2
375669;7648439.6;2
375670.9;7648421.2;2
375674.3;7648411;2
375672.4;7648402.4;2
375667.9;7648395;2
375666;7648382;2
375664.7;7648363.2;2
375664.2;7648356.8;2
375668.8;7648345.2;2
375672.9;7648336.8;2
375677.2;7648329.1;2
375680.4;7648324.7;2
375681.5;7648320.1;2
375682;7648314;2
375683.2;7648309;2
375690.6;7648286.2;2
375697.5;7648263;2
375707.4;7648242.1;2
375712.9;7648229.1;2
375718;7648221.6;2
375722.6;7648203.6;2
375726.5;7648195.9;2
375723.1;7648188.1;2
375722.1;7648182.7;2
375730.6;7648170.8;2
375730;7648167;2
375735.5;7648156.4;2
375740.9;7648147.9;2
375747.3;7648141.2;2
375751.5;7648135.7;2
375760.2;7648129.4;2
375762.9;7648124.7;2
375758;7648120;2
375761.5;7648108.6;2
375768;7648101.4;2
375775.4;7648095;2
375788.3;7648074.8;2
375789.9;7648064.1;2
375796;7648036.8;2
375800.7;7648024.9;2
375804.1;7648013.7;2
375811.6;7648000.5;2
375817.2;7647997.1;2
375821.3;7647993.6;2
375817.7;7647985;2
375818.6;7647979.1;2
375822.6;7647971.9;2
375825.3;7647956.3;2
375830;7647943;2
375832.4;7647934;2
375835.1;7647924;2
375834.3;7647913.9;2
375834.6;7647906.2;2
375839;7647883.8;2
375841.9;7647869.7;2
375843.1;7647866.2;2
375841.9;7647862.9;2
375842.7;7647859.3;2
375845.3;7647847.5;2
375846.5;7647838.3;2
375846.4;7647818.9;2
375845.9;7647810.2;2
375842.9;7647795.2;2
375841.8;7647784.2;2
375839.2;7647777.2;2
375830.9;7647764.1;2
375830.6;7647748.4;2
375830.3;7647741.3;2
375833.1;7647724.5;2
375832.2;7647708.8;2
375832.6;7647702.2;2
375834;7647694.5;2
375833.7;7647688.3;2
375832.3;7647683.7;2
375830.3;7647669.4;2
375830.9;7647655;2
375843.1;7647625.6;2
375849.9;7647612.7;2
375854.3;7647603.3;2
375856.8;7647596.3;2
375860.6;7647585.9;2
375864.2;7647578.7;2
375867;7647571.7;2
375869.6;7647566.2;2
375871.2;7647561.3;2
375874.5;7647555;2
375876.6;7647549.2;2
375881;7647546.7;2
375881.9;7647542.5;2
375875.4;7647535.2;2
375877.1;7647522.5;2
375879.1;7647503.2;2
375877.2;7647497.6;2
375878;7647487.2;2
375882.3;7647486.3;2
375885.7;7647483.6;2
375886.7;7647474.7;2
375879.5;7647465.9;2
375885.8;7647437.6;2
375890.2;7647434.6;2
375891.4;7647430;2
375893.2;7647426.9;2
375890.3;7647424.3;2
375891.1;7647418.5;2
375895.8;7647416.1;2
375898.7;7647405.9;2
375900.3;7647399.6;2
375891.6;7647395.8;2
375891.9;7647388.9;2
375894.6;7647382.6;2
375898.4;7647375.5;2
375903.9;7647375.2;2
375905.4;7647363;2
375908.7;7647357.6;2
375907.9;7647355.3;2
375903.9;7647353.3;2
375906.4;7647346.8;2
375908.1;7647334.5;2
375914.9;7647327.4;2
375914.3;7647321.1;2
375922.7;7647315.1;2
375918;7647310.7;2
375918.4;7647300.8;2
375920.9;7647280.5;2
375921.8;7647272.9;2
375925.7;7647269.6;2
375915.2;7647247.9;2
375913.7;7647243.1;2
375909;7647235.3;2
375906.1;7647230.1;2
375909.4;7647222;2
375923.2;7647215.2;2
375922.1;7647210.9;2
375911.3;7647212.7;2
375911;7647207.5;2
375916;7647200.1;2
375910.5;7647199.2;2
375907;7647198.8;2
375902.9;7647192.8;2
375894.6;7647180.7;2
375882;7647166.1;2
375872.3;7647151.2;2
375869.7;7647144.7;2
375867;7647137;2
375866;7647132.8;2
375866.4;7647126.6;2
375865.9;7647116.7;2
375859.5;7647093.3;2
375857.1;7647087.8;2
375851.1;7647076.2;2
375846.7;7647059.1;2
375844.7;7647047.9;2
375843.6;7647030.6;2
375846.3;7647015.1;2
375847.3;7647012;2
375847.7;7647008.5;2
375848.2;7647003.3;2
375848.1;7646986.8;2
375848.6;7646979.3;2
375844.4;7646971.7;2
375837.9;7646947.6;2
375836;7646944.8;2
375831.5;7646923.8;2
375829.6;7646916.6;2
375829.6;7646911.6;2
375830.9;7646903.9;2
375831.4;7646900.7;2
375831.4;7646893.8;2
375830.9;7646877.1;2
375829;7646865.2;2
375826.4;7646836.2;2
375825.9;7646827;2
375825.8;7646819.4;2
375825.9;7646813.1;2
375827;7646801.4;2
375827.9;7646790.1;2
375826.2;7646781.2;2
375826.4;7646775.8;2
375826.8;7646763.8;2
375827.1;7646749.9;2
375828.4;7646740.9;2
375829.7;7646727;2
375834;7646718.9;2
375838.5;7646712.2;2
375846.7;7646705.5;2
375860.1;7646697.4;2
375860.1;7646689.7;2
375860.1;7646680.3;2
375858.6;7646664.1;2
375862.6;7646653.7;2
375866.5;7646643;2
375873.9;7646625.3;2
375872.9;7646612.8;2
375873.5;7646601.5;2
375875.4;7646590.8;2
375872.9;7646582.8;2
375872.3;7646572.5;2
375872.6;7646565.1;2
375879.4;7646549.2;2
375887.9;7646536.7;2
375900.1;7646509.2;2
375902.6;7646495.5;2
375904.1;7646482.7;2
375908.1;7646474.4;2
375914.5;7646466.5;2
375936.8;7646449.7;2
375960;7646442.4;2
375978.3;7646435.6;2
375989.3;7646421;2
375993.4;7646389.4;2
376003.3;7646378.2;2
376011.9;7646352;2
376005.8;7646336.7;2
375997.8;7646313.5;2
376013.7;7646304.3;2
376025.3;7646298.8;2
376016.8;7646278.1;2
376013.7;7646269.5;2
376017.4;7646258.5;2
376026.6;7646231.6;2
376029.5;7646206.4;2
376024.1;7646202.3;2
376021.1;7646188.9;2
376030.8;7646172.4;2
376043.7;7646169.9;2
376063.2;7646144.3;2
376055.3;7646133.9;2
376068.7;7646119.3;2
376082.1;7646115.6;2
376076.6;7646095.4;2
376093.1;7646056.3;2
376114.5;7646015.4;2
376145;7645970.2;2
376159.7;7645907.3;2
376158.5;7645891.4;2
376152.4;7645887.1;2
376152.6;7645860.3;2
376179.3;7645826.7;2
376192.1;7645824.8;2
376200.6;7645805.3;2
376192.1;7645799.8;2
376219.6;7645750.3;2
376230.6;7645748.5;2
376240.9;7645733.2;2
376250.7;7645727.1;2
376262.9;7645715.5;2
376269.7;7645698.4;2
376275.2;7645688;2
376286.1;7645685;2
376297.1;7645659.3;2
376311.8;7645652.6;2
376324.6;7645642.8;2
376336.8;7645628.2;2
376343.3;7645631.4;2
376349.1;7645624.5;2
376359.1;7645612.4;2
376362.5;7645595.2;2
376373.5;7645573;2
376375.9;7645537.9;2
376382;7645525.4;2
376378.7;7645513.2;2
376379.3;7645505.2;2
376379.3;7645497;2
376358.5;7645475.6;2
376355.5;7645441.4;2
376354.2;7645412.4;2
376349;7645404.2;2
376343.6;7645399.6;2
376342.6;7645372.7;2
376332.6;7645363.5;2
376330.4;7645337.6;2
376332.3;7645317.1;2
376325.8;7645305.2;2
376320.7;7645302.5;2
376318.3;7645288.6;2
376314.2;7645264.3;2
376300.2;7645232.2;2
376291;7645199.5;2
376279.4;7645176;2
376277.3;7645167.2;2
376280;7645162.3;2
376277.6;7645151;2
376270;7645138.2;2
376261.7;7645128.4;2
376256.2;7645127.2;2
376240;7645126.6;2
376232.1;7645125.6;2
376224.8;7645119.5;2
376230;7645111.3;2
376230;7645101.8;2
376227.2;7645093;2
376222;7645084.7;2
376214.1;7645085;2
376201.5;7645082;2
376203.4;7645067.9;2
376196;7645063.3;2
376195.1;7645055.4;2
376183.5;7645053.6;2
376159.1;7645051.1;2
376149.3;7645032.5;2
376139.2;7645016.2;2
376137.1;7645012.9;2
376133.7;7644994;2
376124.6;7644990.6;2
376127.3;7644980;2
376113.9;7644974.8;2
376101.7;7644974.2;2
376092.8;7644963.5;2
376077.3;7644898.1;2
376072.5;7644868.5;2
376070.5;7644856.6;2
376063.7;7644785.7;2
376060.8;7644755.3;2
376056.2;7644737.9;2
376056.8;7644712.6;2
376061.7;7644702.5;2
376072.7;7644701.6;2
376079.7;7644703.8;2
376085.8;7644703.2;2
376092;7644703.7;2
376098.5;7644705.9;2
376105.3;7644707.2;2
376111;7644703.7;2
376112.9;7644697.8;2
376113.5;7644691.7;2
376105.5;7644688.2;2
376084.9;7644694;2
376063.2;7644692.1;2
376060.5;7644686.3;2
376061.7;7644665.2;2
376061.4;7644646.6;2
376066.6;7644627.4;2
376069.3;7644621.7;2
376082.4;7644623.8;2
376089;7644624.2;2
376067.2;7644611.2;2
376069.4;7644602.9;2
376069.7;7644583.3;2
376071.2;7644576.6;2
376075.6;7644563.5;2
376077;7644556.9;2
376074.8;7644524.8;2
376074.3;7644518.8;2
376062.9;7644486;2
376063.8;7644476.2;2
376072.4;7644469.5;2
376082.7;7644473.3;2
376087.9;7644468;2
376089.6;7644464.2;2
376083.3;7644463.1;2
376067.2;7644464;2
376066.9;7644455.1;2
376067;7644454.9;2
376074.8;7644441.7;2
376080.9;7644437.7;2
376091;7644439.9;2
376116.2;7644439;2
376111.8;7644435.6;2
376101.1;7644435.3;2
376099;7644430.4;2
376096.4;7644425.3;2
376096.4;7644417.6;2
376102.7;7644411.9;2
376100.5;7644407.8;2
376090.8;7644403.7;2
376088.6;7644397.5;2
376089.7;7644390.8;2
376089.4;7644367.1;2
376087;7644362;2
376091.8;7644355.3;2
376088.7;7644350.8;2
376072.4;7644355.9;2
376065.3;7644349.8;2
376061.4;7644340.3;2
376061.7;7644335.1;2
376066.4;7644327.1;2
376067.6;7644321.9;2
376065.4;7644313.6;2
376061.2;7644308;2
376055.7;7644307.4;2
376049.9;7644299.8;2
376038.9;7644277.2;2
376034.8;7644268.2;2
376033.7;7644262.1;2
376036;7644258.2;2
376036.9;7644254.3;2
376038.3;7644252.2;2
376039.6;7644250.1;2
376036.3;7644245.7;2
376029;7644236.9;2
376027.2;7644229.1;2
376024.7;7644218.6;2
376024.4;7644207.9;2
376027.2;7644201.3;2
376020.9;7644193.3;2
376018.3;7644177.4;2
376014.6;7644169.6;2
376017.5;7644167;2
376018.8;7644155.5;2
376020.8;7644121.9;2
376021.2;7644116.9;2
376024.4;7644114.5;2
376043.5;7644112.3;2
376042.7;7644110.7;2
376023.3;7644108.2;2
376023;7644099.8;2
376022;7644088;2
376023.2;7644079.8;2
376021.4;7644073.7;2
376016.9;7644053.7;2
376017.4;7644040.4;2
376024.6;7644022.4;2
376021.5;7644011.2;2
376017.9;7643988.9;2
376015.6;7643981.3;2
376013.1;7643973.2;2
376012.8;7643968;2
376008.1;7643960.8;2
376008.5;7643954.5;2
376008.8;7643950.2;2
376013.9;7643945.4;2
376023.2;7643943.9;2
376030.4;7643943.1;2
376037.1;7643942.4;2
376038.9;7643937.6;2
376035.4;7643925.9;2
376032.3;7643919.1;2
376024.8;7643909.9;2
376006.1;7643905.6;2
376000;7643901.9;2
375998.2;7643880.7;2
376001.2;7643867.5;2
376004;7643861.9;2
376013.5;7643855.8;2
376016.4;7643842.9;2
376016.1;7643827;2
376016.6;7643817.7;2
376013.8;7643812.6;2
376009.9;7643809.3;2
376011.4;7643804.3;2
376009.2;7643798.5;2
376009.6;7643790.6;2
376008.2;7643784;2
376009.2;7643777;2
376012.3;7643764.1;2
376008.2;7643752.6;2
376006.1;7643744;2
376010.2;7643726.6;2
376013.1;7643715.5;2
376018.2;7643712.4;2
376022.3;7643709.2;2
376039.5;7643704;2
376051.7;7643699.2;2
376056.8;7643700;2
376060.9;7643703.3;2
376065.7;7643705.3;2
376071.4;7643704.7;2
376075.3;7643701.3;2
376076.3;7643700;2
376076.6;7643698.4;2
376076;7643695.3;2
376072.4;7643693.2;2
376063.4;7643686.6;2
376062.1;7643681.7;2
376058.3;7643677.7;2
376050.2;7643677.7;2
376034.3;7643677.1;2
376020.6;7643678;2
376013.6;7643677.7;2
376006.4;7643676;2
376002.1;7643673.4;2
375995.8;7643665.9;2
375989.7;7643655.3;2
375987.2;7643648.2;2
375984.6;7643644.3;2
375985.6;7643636.8;2
375997.6;7643629.3;2
375997.4;7643624.2;2
375996;7643616.7;2
375998.9;7643612.8;2
376002.4;7643612.8;2
376013.2;7643618.2;2
376017;7643614;2
376022.6;7643615.3;2
376026.3;7643618.7;2
376033.7;7643616.5;2
376038.5;7643613.4;2
376042.7;7643609.4;2
376046.2;7643600.5;2
376046.7;7643590.4;2
376046.4;7643577.9;2
376049.1;7643561;2
376051.5;7643551;2
376051.8;7643546.3;2
376051;7643543.7;2
376046.1;7643535.7;2
376045.8;7643533.8;2
376049.2;7643524.8;2
376059;7643521.8;2
376061.2;7643519.8;2
376061.4;7643513.8;2
376068.6;7643506.6;2
376070.6;7643505.2;2
376073.8;7643504.4;2
376071.7;7643499.9;2
376072.5;7643498.3;2
376076.7;7643494.3;2
376073.5;7643488.8;2
376069.9;7643486.4;2
376051.6;7643485;2
376037.9;7643487.3;2
376025.2;7643496.5;2
376017.9;7643496.5;2
376012.8;7643491.4;2
376013.5;7643473.8;2
376007;7643466.3;2
376012.3;7643461.2;2
376011.2;7643457;2
376005.3;7643454.7;2
375998.9;7643454.2;2
375997.2;7643450.7;2
375989.6;7643444.4;2
376005.7;7643439.9;2
376017.9;7643429.6;2
376015.8;7643425.4;2
376012.7;7643423.8;2
376009.5;7643420.8;2
376009.3;7643417.4;2
376010.8;7643411.1;2
376011.6;7643408.7;2
376013.9;7643405.6;2
376017;7643404.4;2
376021.8;7643405.5;2
376034.5;7643406.7;2
376037.9;7643403.5;2
376044.9;7643402.3;2
376046.3;7643401.1;2
376040;7643397.2;2
376041.7;7643393.7;2
376053.7;7643397.1;2
376056.9;7643387.2;2
376047.5;7643386.1;2
376035.6;7643390.7;2
376030.8;7643390.7;2
376028.2;7643388.7;2
376021.5;7643394.5;2
376017.4;7643396.8;2
376009.8;7643387.5;2
376010.1;7643371.8;2
376012;7643365.6;2
376015.6;7643358.3;2
376014.3;7643354.8;2
376008.7;7643350.5;2
376011.3;7643346.5;2
376017.9;7643344.2;2
376021.5;7643339.5;2
376025.8;7643336.9;2
376028.7;7643334.2;2
376026.7;7643329.7;2
376023.8;7643320.3;2
376019.7;7643319.8;2
376015.9;7643317.8;2
376011.5;7643316.1;2
376008.4;7643318.9;2
376004.6;7643320.4;2
375998.8;7643321.2;2
375995.9;7643318.7;2
375992;7643311.6;2
375991.1;7643307.1;2
375994.1;7643304;2
376003.6;7643297.8;2
376002.7;7643292.2;2
375999.7;7643290.6;2
375995.1;7643291.7;2
375987.8;7643294.3;2
375983.2;7643295.7;2
375978;7643295.3;2
375974.6;7643293.8;2
375969.7;7643287.5;2
375967.2;7643283.2;2
375965.7;7643276.2;2
375963.9;7643267.9;2
375964.7;7643257.4;2
375966.5;7643253.5;2
375969.1;7643250.6;2
375973.3;7643244.2;2
375981.2;7643237.4;2
375988.8;7643231.7;2
375991.7;7643230.3;2
375993.8;7643231.1;2
375998;7643230.4;2
375998.2;7643227.9;2
376001.5;7643225.7;2
376000.1;7643223.5;2
375997.3;7643221;2
375995.2;7643220.8;2
375992.2;7643222.1;2
375987.1;7643214.1;2
375993;7643197.8;2
375985.2;7643202.1;2
375979.9;7643200;2
375977.2;7643195.7;2
375976.5;7643191.9;2
375977.6;7643188.2;2
375978.5;7643182.9;2
375974.4;7643179.4;2
375960.9;7643180.7;2
375951.8;7643184.8;2
375948.2;7643183.7;2
375948;7643183.6;2
375946.7;7643183.1;2
375942.3;7643178.4;2
375938.9;7643171.9;2
375933.9;7643150.9;2
375928.3;7643138.1;2
375930.6;7643133.1;2
375935.6;7643129.6;2
375938.4;7643124.9;2
375943.3;7643121.9;2
375943.6;7643116.5;2
375940.8;7643111.8;2
375937.1;7643107.9;2
375932.2;7643104.7;2
375933.6;7643099.5;2
375939.2;7643094.4;2
375940.8;7643083.5;2
375948.6;7643076.3;2
375946.2;7643069.7;2
375941.1;7643066.4;2
375938.4;7643059.1;2
375940.5;7643053;2
375943.4;7643048.2;2
375947.8;7643043.1;2
375955.5;7643040.3;2
375963.1;7643040.8;2
375969.3;7643036.7;2
375974.1;7643031.9;2
375980.7;7643031.3;2
375999.2;7643036.6;2
376004.7;7643037.1;2
376010.5;7643035.2;2
376013.2;7643028.4;2
376012.2;7643023.3;2
376013.6;7643016.9;2
376023.5;7643009;2
376024.2;7643002.8;2
376022.8;7642997.1;2
376013.7;7642996.1;2
376005.8;7642994.6;2
375999.8;7642993.6;2
375985.1;7642998.3;2
375981.2;7642995.1;2
375982;7642989.6;2
375980.3;7642969;2
375977.5;7642957.5;2
375974;7642952.9;2
375973.9;7642947.7;2
375977;7642941.9;2
375982.7;7642935.6;2
375987.9;7642923;2
375988;7642915.8;2
375986;7642910;2
375988.3;7642905.2;2
375993;7642898.2;2
375995.7;7642890.9;2
375994.1;7642885.7;2
375991;7642881.1;2
375990.2;7642876;2
375996.6;7642864.4;2
375996.5;7642856.7;2
375992.8;7642850.1;2
375991.2;7642844.3;2
375991.7;7642837.8;2
375996.9;7642833.9;2
376002.9;7642833.6;2
376007.9;7642830.7;2
376008.9;7642825.3;2
376013.1;7642822.1;2
376016;7642817.2;2
376014;7642812.4;2
376006.7;7642814;2
376001.6;7642814.4;2
375991.6;7642808.9;2
375985.3;7642806.7;2
375981.6;7642803.3;2
375979.1;7642799.6;2
375980.4;7642794.4;2
375982.4;7642789.7;2
375981.4;7642778.6;2
375979.9;7642772.7;2
375980.6;7642767.6;2
375983.7;7642762.8;2
375987.7;7642758.2;2
375992.6;7642754.9;2
375997.1;7642741.7;2
376002.7;7642721.1;2
376005.5;7642713.4;2
376009.1;7642706.6;2
376012.5;7642701.6;2
376015;7642695;2
376016.4;7642686;2
376023.4;7642666.7;2
376025.8;7642662.3;2
376031.4;7642661;2
376036.3;7642662.7;2
376041.6;7642662.9;2
376042.1;7642657.8;2
376032;7642655.5;2
376027.8;7642652.8;2
376025.9;7642647.9;2
376025.1;7642642.3;2
376022.4;7642637.9;2
376020.5;7642633.2;2
376022.4;7642628.3;2
376025.9;7642624.2;2
376029.9;7642617.4;2
376038.4;7642593.6;2
376040.9;7642577.9;2
376040.6;7642571.1;2
376036.3;7642566;2
376031;7642563.5;2
376030.6;7642558;2
376031.6;7642545.3;2
376030.3;7642531.7;2
376031.3;7642524.1;2
376029.3;7642518.5;2
376029;7642512.7;2
376031.4;7642507;2
376036.4;7642504.9;2
376044;7642503.5;2
376051.8;7642500.1;2
376055.4;7642495.8;2
376052.1;7642491.3;2
376030.4;7642491.7;2
376028.8;7642486.7;2
376031.5;7642481.4;2
376040.6;7642475.5;2
376045.8;7642473.1;2
376068.4;7642467.2;2
376076.4;7642465.8;2
376081.8;7642467.3;2
376088.1;7642466.7;2
376085.8;7642461.3;2
376075;7642453.3;2
376066.9;7642451.8;2
376061.2;7642452;2
376050.9;7642454.6;2
376033.5;7642460.9;2
376027.6;7642459.5;2
376022.6;7642454.7;2
376020.8;7642449.2;2
376020.9;7642443.5;2
376022.9;7642427.9;2
376023.3;7642417.8;2
376023.5;7642409.4;2
376024.4;7642405.4;2
376025.6;7642399.6;2
376025.3;7642392.5;2
376027.9;7642384.7;2
376031;7642378.1;2
376035.5;7642373.7;2
376038.4;7642366.6;2
376037.3;7642359.8;2
376033.5;7642355.9;2
376031.9;7642350.4;2
376039.3;7642339.7;2
376039.4;7642333.7;2
376050.3;7642315.6;2
376053.2;7642309.2;2
376045.8;7642298.3;2
376054;7642273.1;2
376056.9;7642267.1;2
376062.9;7642262.4;2
376071.4;7642265.9;2
376079.7;7642266.2;2
376089.5;7642263;2
376098.8;7642263.9;2
376104.4;7642263.7;2
376111.5;7642265.6;2
376116.8;7642264.4;2
376120.1;7642259.9;2
376121.9;7642252;2
376131.3;7642238.4;2
376146.9;7642235.4;2
376148.7;7642230.3;2
376143;7642227.5;2
376131.3;7642221.7;2
376124;7642211.1;2
376115.6;7642207.5;2
376105.5;7642204.3;2
376094.5;7642194.5;2
376093.4;7642189.1;2
376094.2;7642183.4;2
376099.9;7642178.2;2
376104.7;7642171.7;2
376106;7642160.1;2
376109.2;7642158.5;2
376110.2;7642149.1;2
376113.9;7642140.9;2
376115.8;7642121.8;2
376113.6;7642115.9;2
376121.8;7642105;2
376131.5;7642100.7;2
376136.7;7642098.7;2
376137;7642091.7;2
376127.6;7642091.6;2
376117.4;7642093.3;2
376109;7642095.4;2
376105.3;7642090.5;2
376109.8;7642081.5;2
376113.6;7642068;2
376110.7;7642064.1;2
376105.3;7642063.7;2
376101.5;7642059.8;2
376102.9;7642050.8;2
376113.7;7642046.2;2
376110;7642037.4;2
376096.6;7642030.7;2
376072.9;7642024.8;2
376068.3;7642022.2;2
376053.6;7642010;2
376053.4;7642005.6;2
376055.9;7641996.4;2
376056.6;7641987.9;2
376052.4;7641979.7;2
376053;7641969.1;2
376066.6;7641962.7;2
376072.4;7641964.2;2
376073.8;7641961.4;2
376063.1;7641954.2;2
376064.4;7641950.2;2
376068.9;7641940.7;2
376077.1;7641934.1;2
376085.8;7641926.1;2
376084.7;7641907.5;2
376077.4;7641897.3;2
376076.2;7641883.6;2
376087.7;7641878.9;2
376089.2;7641870.8;2
376080.6;7641862.4;2
376078.2;7641851.7;2
376078.8;7641838.3;2
376082.7;7641819.5;2
376086;7641806;2
376094;7641797.8;2
376100.8;7641782.5;2
376101.4;7641774.1;2
376104.1;7641761.7;2
376105.8;7641734.6;2
376105.7;7641731.8;2
376105;7641718.5;2
376107.6;7641700.8;2
376116.7;7641684.7;2
376118.6;7641667.5;2
376125.3;7641660.4;2
376123.8;7641647.4;2
376131.5;7641642.5;2
376130.5;7641635.7;2
376135.1;7641607.8;2
376137.1;7641593.9;2
376139.6;7641586.3;2
376143.3;7641582.5;2
376147;7641576.8;2
376141.7;7641572.3;2
376144;7641558.5;2
376143.7;7641547.7;2
376147.1;7641542.3;2
376152.9;7641520.6;2
376153.1;7641513.5;2
376151.3;7641507.1;2
376150.7;7641489.8;2
376157.3;7641481.5;2
376150.1;7641472.7;2
376153.5;7641462.2;2
376158.6;7641453.1;2
376158.6;7641443.5;2
376159.4;7641434.5;2
376165.2;7641424.1;2
376167.7;7641417.4;2
376166;7641412.3;2
376161.1;7641404.3;2
376167.8;7641400.5;2
376167.9;7641391.4;2
376163.4;7641380.6;2
376163.1;7641330.4;2
376165.4;7641320.1;2
376175.6;7641312.1;2
376183.1;7641292.7;2
376184.6;7641273.3;2
376190.7;7641267.9;2
376196.8;7641250.5;2
376194.8;7641243.5;2
376200.9;7641233.4;2
376211.6;7641202.6;2
376213.2;7641188.4;2
376215.1;7641183.6;2
376212.1;7641176.2;2
376217.4;7641159.8;2
376236.1;7641138.7;2
376246.9;7641122.7;2
376262.5;7641094;2
376273.3;7641069.1;2
376303.2;7641023.5;2
376318.4;7640999.5;2
376329.5;7640980.7;2
376337.6;7640969.4;2
376345.5;7640951.5;2
376357.9;7640937.2;2
376373.8;7640921.6;2
376376.4;7640915.5;2
376386.3;7640910.8;2
376392.9;7640891.5;2
376404.2;7640874.6;2
376413.8;7640861.9;2
376415.8;7640852.7;2
376424.8;7640841.7;2
376424.8;7640837.2;2
376429.7;7640828.6;2
376436.2;7640824.5;2
376443.1;7640810.1;2
376450.3;7640802.6;2
376454.1;7640802;2
376466.8;7640788.3;2
376481.4;7640777;2
376490.1;7640768.9;2
376492.9;7640756.2;2
376494.4;7640742.8;2
376485.3;7640728.7;2
376462.7;7640700.6;2
376443.1;7640668.9;2
376430;7640638;2
376425.4;7640627.3;2
376429.1;7640611.5;2
376430.3;7640602.9;2
376417.8;7640594.1;2
376416.2;7640585.5;2
376413.8;7640575.1;2
376407.4;7640567.2;2
376404.9;7640561.7;2
376407.5;7640541.3;2
376401.4;7640530.8;2
376397;7640522.5;2
376393.2;7640514.5;2
376396.6;7640493.1;2
376393.5;7640486.1;2
